20241223,100000,116.47,118.76,116.47,118.55,6783,0
20241223,110000,118.58,119.33,117.38,117.84,6685,0
20241223,120000,117.87,117.95,116.75,117.52,3107,0
20241223,130000,117.52,118.53,117.17,118.25,1808,0
20241223,140000,118.24,118.98,117.63,117.86,1884,0
20241223,150000,117.89,119.34,117.82,119.33,1288,0
20241223,160000,119.35,120.99,119.01,120.33,3195,0
20241223,170000,120.33,121.01,119.86,120.02,1496,0
20241223,180000,120.02,120.2,119.5,119.56,1711,0
20241223,190000,119.76,120.02,119.17,119.27,1124,0
20241223,200000,119.28,119.57,119.09,119.29,1291,0
20241223,210000,119.27,119.7,119.26,119.34,271,0
20241223,220000,119.34,119.84,119.34,119.84,230,0
20241223,230000,119.78,120.33,119.78,119.78,503,0
20241224,100000,119.9,120.32,118.67,119.78,4975,0
20241224,110000,119.98,122.47,119.33,122.11,3502,0
20241224,120000,122.14,122.39,120.74,121.2,2220,0
20241224,130000,121.17,122.22,120.85,122.03,1112,0
20241224,140000,121.87,122.98,121.77,122.89,2168,0
20241224,150000,122.95,122.99,121.79,122.39,1390,0
20241224,160000,122.39,122.39,121.14,121.62,1765,0
20241224,170000,121.69,123.46,121.46,122.85,2428,0
20241224,180000,122.8,122.94,122.3,122.3,1235,0
20241224,190000,122.47,122.72,122.02,122.32,413,0
20241224,200000,122.3,122.47,122.11,122.47,562,0
20241224,210000,122.53,122.55,122.22,122.33,235,0
20241224,220000,122.37,122.43,122.23,122.23,637,0
20241224,230000,122.23,122.25,121.9,121.9,202,0
20241225,100000,122,122.87,121.33,122.29,1799,0
20241225,110000,122.23,124.6,122.15,124.57,5456,0
20241225,120000,124.55,125.4,124.07,124.61,6328,0
20241225,130000,124.56,125.5,124.56,125.47,6715,0
20241225,140000,125.47,125.74,124.86,125.65,6808,0
20241225,150000,125.57,126.9,125.37,126.73,9644,0
20241225,160000,126.74,128.41,126.7,127.88,14626,0
20241225,170000,127.91,127.93,126.4,127.19,5294,0
20241225,180000,127.11,127.36,125.91,126.7,3572,0
20241225,190000,126.69,129.04,126.69,127.04,3301,0
20241225,200000,127.04,127.74,127.01,127.24,699,0
20241225,210000,127.34,127.98,127.12,127.81,502,0
20241225,220000,127.85,128.37,127.7,128.22,366,0
20241225,230000,128.35,129.01,127.86,128.33,2140,0
20241226,100000,128.8,129.5,127.14,128.82,4824,0
20241226,110000,128.95,129.76,127.29,127.47,8893,0
20241226,120000,127.41,128.89,127.01,128.77,2681,0
20241226,130000,128.81,129.09,128.16,128.68,1236,0
20241226,140000,128.35,129.02,127.83,129,784,0
20241226,150000,129,129.41,128.56,128.75,3112,0
20241226,160000,128.88,129.01,128.27,128.51,732,0
20241226,170000,128.53,128.74,127.88,128.33,1129,0
20241226,180000,128.34,128.38,127.5,128.22,483,0
20241226,190000,128.19,128.68,127.86,128.27,1168,0
20241226,200000,128.27,128.27,127.4,127.4,1423,0
20241226,210000,127.42,127.53,126.01,126.4,1607,0
20241226,220000,126.58,127.09,126.29,126.79,1517,0
20241226,230000,126.87,127.1,126.5,126.97,577,0
20241227,100000,127,127.99,126.66,127.85,1548,0
