20251217,070000,179.98,181,179.9,180.68,130630,0
20251217,080000,180.68,180.8,180.37,180.41,74700,0
20251217,090000,180.41,180.44,180,180.15,204880,0
20251217,100000,180.16,180.23,179,179.34,446360,0
20251217,110000,179.3,180.55,179.3,179.91,391670,0
20251217,120000,179.91,179.91,179.02,179.06,303810,0
20251217,130000,179.06,179.31,178.72,178.92,238860,0
20251217,140000,178.92,179.1,177.57,178.26,441830,0
20251217,150000,178.32,178.35,177.65,177.89,208970,0
20251217,160000,177.95,178.38,177.87,177.9,131390,0
20251217,170000,177.9,178.49,177.3,178.35,588490,0
20251217,180000,178.36,179.1,178.11,179.02,214270,0
20251217,190000,179,179.95,178.67,178.93,384330,0
20251217,200000,178.96,179.6,178.89,179.33,115520,0
20251217,210000,179.45,179.53,179.04,179.18,31780,0
20251217,220000,179.16,179.58,178.81,179.17,156630,0
20251217,230000,179.26,179.58,179.13,179.55,61540,0
20251218,070000,179.55,179.95,179.38,179.63,79690,0
20251218,080000,179.63,179.78,179.58,179.58,31330,0
20251218,090000,179.58,179.77,179.07,179.64,72050,0
20251218,100000,179.52,180.05,179.2,179.88,171410,0
20251218,110000,179.9,180,179.21,179.63,225080,0
20251218,120000,179.65,179.71,179.12,179.45,370640,0
20251218,130000,179.42,179.67,179.12,179.35,229250,0
20251218,140000,179.33,179.68,178.56,178.89,336450,0
20251218,150000,178.88,179.89,178.85,179.41,454320,0
20251218,160000,179.39,179.41,178.09,178.14,165790,0
20251218,170000,178.15,178.25,177.61,177.61,326740,0
20251218,180000,177.61,177.8,177.16,177.2,492970,0
20251218,190000,177.21,178.21,177.15,178.2,224040,0
20251218,200000,178.2,178.32,177.89,178.32,126200,0
20251218,210000,178.3,178.35,178.25,178.34,24440,0
20251218,220000,178.34,178.64,178.18,178.25,78040,0
20251218,230000,178.28,178.5,178.24,178.5,24760,0
20251219,070000,178.75,179,178.59,178.83,33340,0
20251219,080000,178.83,178.98,178.74,178.92,29640,0
20251219,090000,178.92,179.68,178.85,179.38,170030,0
20251219,100000,179.36,180.5,179.36,180.28,486560,0
20251219,110000,180.28,180.3,179.62,180.15,363330,0
20251219,120000,180.15,180.36,179,179.49,506340,0
20251219,130000,179.44,180,176.77,178.32,1736270,0
20251219,140000,178.31,178.81,177.95,178.59,324490,0
20251219,150000,178.6,178.77,177.69,177.77,205230,0
20251219,160000,177.76,177.83,176.7,177.5,758220,0
20251219,170000,177.45,177.49,176.24,176.94,336080,0
20251219,180000,176.91,177.47,176.81,177.16,125660,0
20251219,190000,177.17,177.65,177.1,177.47,120630,0
20251219,200000,177.47,177.96,177.4,177.84,47990,0
20251219,210000,177.85,177.85,177.6,177.67,18660,0
20251219,220000,177.62,177.62,177.48,177.54,15930,0
20251219,230000,177.48,177.62,177.43,177.55,45210,0
20251220,090000,177.57,177.57,177.57,177.57,4050,0
20251220,100000,177.56,177.89,177.55,177.6,44520,0
20251220,110000,177.67,177.75,177.58,177.69,10780,0
20251220,120000,177.68,177.68,177.45,177.53,7660,0
20251220,130000,177.53,177.6,177.3,177.3,14740,0
20251220,140000,177.31,177.41,177.18,177.28,22050,0
20251220,150000,177.28,177.3,177.13,177.17,6570,0
20251220,160000,177.16,177.4,177.1,177.31,23750,0
20251220,170000,177.33,177.49,177.29,177.49,15620,0
20251220,180000,177.49,177.66,177.41,177.41,19900,0
20251221,090000,177.4,177.4,177.4,177.4,210,0
20251221,100000,177.4,177.7,177.08,177.46,28190,0
20251221,110000,177.45,177.54,177.45,177.52,2980,0
20251221,120000,177.5,177.52,177.12,177.27,18500,0
20251221,130000,177.24,177.35,177.24,177.3,5040,0
20251221,140000,177.34,177.49,177.29,177.43,5930,0
20251221,150000,177.35,177.5,177.35,177.5,8290,0
20251221,160000,177.5,177.53,177.17,177.19,31460,0
20251221,170000,177.24,177.41,177.17,177.35,12490,0
20251221,180000,177.35,177.5,177.24,177.5,13420,0
20251222,070000,177.89,178.42,177.12,177.56,123480,0
20251222,080000,177.61,177.92,177.24,177.4,33900,0
20251222,090000,177.32,177.38,176.42,176.74,190220,0
20251222,100000,176.79,177.88,175.71,176.21,1283340,0
20251222,110000,176.2,176.45,176.04,176.13,274770,0
20251222,120000,176.12,176.19,175.46,175.54,491650,0
20251222,130000,175.57,177,175.23,176.6,1006500,0
20251222,140000,176.6,176.65,175.95,176.04,345920,0
20251222,150000,176.04,176.04,175.54,175.77,245510,0
